ImageNumber,ObjectNumber,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_X,Metadata_X,Metadata_Y,Metadata_Y,Metadata_image,Metadata_image,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_BCells1_Count,Children_TCells1_Count,Intensity_IntegratedIntensityEdge_B220,Intensity_IntegratedIntensityEdge_CD3,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensityEdge_PulpMask,Intensity_IntegratedIntensityEdge_TZoneMask,Intensity_IntegratedIntensity_B220,Intensity_IntegratedIntensity_CD3,Intensity_IntegratedIntensity_DAPI,Intensity_IntegratedIntensity_PulpMask,Intensity_IntegratedIntensity_TZoneMask,Intensity_LowerQuartileIntensity_B220,Intensity_LowerQuartileIntensity_CD3,Intensity_LowerQuartileIntensity_DAPI,Intensity_LowerQuartileIntensity_PulpMask,Intensity_LowerQuartileIntensity_TZoneMask,Intensity_MADIntensity_B220,Intensity_MADIntensity_CD3,Intensity_MADIntensity_DAPI,Intensity_MADIntensity_PulpMask,Intensity_MADIntensity_TZoneMask,Intensity_MassDisplacement_B220,Intensity_MassDisplacement_CD3,Intensity_MassDisplacement_DAPI,Intensity_MassDisplacement_PulpMask,Intensity_MassDisplacement_TZoneMask,Intensity_MaxIntensityEdge_B220,Intensity_MaxIntensityEdge_CD3,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PulpMask,Intensity_MaxIntensityEdge_TZoneMask,Intensity_MaxIntensity_B220,Intensity_MaxIntensity_CD3,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PulpMask,Intensity_MaxIntensity_TZoneMask,Intensity_MeanIntensityEdge_B220,Intensity_MeanIntensityEdge_CD3,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PulpMask,Intensity_MeanIntensityEdge_TZoneMask,Intensity_MeanIntensity_B220,Intensity_MeanIntensity_CD3,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PulpMask,Intensity_MeanIntensity_TZoneMask,Intensity_MedianIntensity_B220,Intensity_MedianIntensity_CD3,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PulpMask,Intensity_MedianIntensity_TZoneMask,Intensity_MinIntensityEdge_B220,Intensity_MinIntensityEdge_CD3,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PulpMask,Intensity_MinIntensityEdge_TZoneMask,Intensity_MinIntensity_B220,Intensity_MinIntensity_CD3,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PulpMask,Intensity_MinIntensity_TZoneMask,Intensity_StdIntensityEdge_B220,Intensity_StdIntensityEdge_CD3,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PulpMask,Intensity_StdIntensityEdge_TZoneMask,Intensity_StdIntensity_B220,Intensity_StdIntensity_CD3,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PulpMask,Intensity_StdIntensity_TZoneMask,Intensity_UpperQuartileIntensity_B220,Intensity_UpperQuartileIntensity_CD3,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PulpMask,Intensity_UpperQuartileIntensity_TZoneMask,Location_CenterMassIntensity_X_B220,Location_CenterMassIntensity_X_CD3,Location_CenterMassIntensity_X_DAPI,Location_CenterMassIntensity_X_PulpMask,Location_CenterMassIntensity_X_TZoneMask,Location_CenterMassIntensity_Y_B220,Location_CenterMassIntensity_Y_CD3,Location_CenterMassIntensity_Y_DAPI,Location_CenterMassIntensity_Y_PulpMask,Location_CenterMassIntensity_Y_TZoneMask,Location_CenterMassIntensity_Z_B220,Location_CenterMassIntensity_Z_CD3,Location_CenterMassIntensity_Z_DAPI,Location_CenterMassIntensity_Z_PulpMask,Location_CenterMassIntensity_Z_TZoneMask,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_B220,Location_MaxIntensity_X_CD3,Location_MaxIntensity_X_DAPI,Location_MaxIntensity_X_PulpMask,Location_MaxIntensity_X_TZoneMask,Location_MaxIntensity_Y_B220,Location_MaxIntensity_Y_CD3,Location_MaxIntensity_Y_DAPI,Location_MaxIntensity_Y_PulpMask,Location_MaxIntensity_Y_TZoneMask,Location_MaxIntensity_Z_B220,Location_MaxIntensity_Z_CD3,Location_MaxIntensity_Z_DAPI,Location_MaxIntensity_Z_PulpMask,Location_MaxIntensity_Z_TZoneMask,Number_Object_Number,Parent_Nuclei
22,999,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,185,221,451,468,438,451,443.85945945945946,459.24864864864867,1.056372328550942,0.6296829168152629,15.347615963921077,1,0.8371040723981901,0.9466359284247159,17.489042291769298,16.492422502470642,6.708203932499369,2.797862022046938,2.23606797749979,12.0,13.586401921579665,0.15169331777805087,49.55634918610404,0.9536082474226805,0,0,0.558937971945852,0.038742657750844955,3.557473098859191,0.0,0.0,2.17802701308392,0.06573586841113865,40.73472180403769,0.0,0.0,0.0,0.0,0.0668307039886713,0.0,0.0,0.0,0.0,0.09761195816099644,0.0,0.0,2.752255499860153,3.5257692359677035,0.6277535248529649,nan,nan,0.12260624021291733,0.028152896091341972,0.3516899347305298,0.0,0.0,0.15040817856788635,0.028152896091341972,0.8488135933876038,0.0,0.0,0.012420843821018934,0.0008609479500187768,0.07905495775242646,0.0,0.0,0.01177311898964281,0.00035532901843858734,0.22018768542723074,0.0,0.0,0.0,0.0,0.1424277052283287,0.0,0.0,0.0,0.0,0.018310826271772385,0.0,0.0,0.0,0.0,0.018310826271772385,0.0,0.0,0.023174591603312457,0.004400437348380794,0.07014171301021241,0.0,0.0,0.02544951292416719,0.0024711035187822373,0.18628439502235764,0.0,0.0,0.011291676200926304,0.0,0.35330357402563095,0.0,0.0,445.82770407924164,444.4598421465572,443.31568990587834,nan,nan,457.3248702172255,455.77437328041293,459.5623191135693,nan,nan,0.0,0.0,0.0,nan,nan,443.85945945945946,459.24864864864867,0,449.0,446.0,444.0,450.0,443.0,459.0,452.0,462.0,462.0,451.0,0.0,0.0,0.0,0.0,0.0,999,999
22,1000,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,297,494,499,471,473,452,485.73400673400675,461.04713804713805,1.3197966621783737,0.8270239377668173,19.44613444328572,1,0.6012145748987854,0.7576924754071303,26.518668108323197,25.96150997149434,7.0710678118654755,3.0015259749515315,2.8284271247461903,14.758048651498612,14.907912322157411,1.0644718506950899,70.18376618407356,0.9027355623100304,0,0,0.4110627935733646,0.0,7.990936063230038,0.0,0.0,2.4584268101025373,0.09825284243561327,122.04438812658191,0.0,0.0,0.0,0.0,0.1286488138139248,0.0,0.0,0.0,0.0,0.26597238704562187,0.0,0.0,2.9528565256559824,0.8250243897927547,0.8509881431691002,nan,nan,0.07229724526405334,0.0,0.5290607810020447,0.0,0.0,0.09687952697277069,0.02522316388785839,0.9988861083984375,0.0,0.0,0.006967165992768891,0.0,0.13543959429203453,0.0,0.0,0.00827753134714659,0.0003308176512983612,0.41092386574606704,0.0,0.0,0.0,0.0,0.3794613629579544,0.0,0.0,0.0,0.0,0.0320286862552166,0.0,0.0,0.0,0.0,0.0320286862552166,0.0,0.0,0.015305102669461983,0.0,0.11841962412108292,0.0,0.0,0.016762318222041748,0.0021835320146823332,0.292425385334943,0.0,0.0,0.007938506314530969,0.0,0.6727664321660995,0.0,0.0,488.5051299490094,485.7866128456782,486.5805611362347,nan,nan,462.06705852853963,460.2237925298929,460.960382852003,nan,nan,0.0,0.0,0.0,nan,nan,485.73400673400675,461.04713804713805,0,488.0,489.0,493.0,495.0,476.0,459.0,462.0,461.0,462.0,453.0,0.0,0.0,0.0,0.0,0.0,1000,1000
22,1001,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,237,342,222,471,203,453,212.85654008438817,461.9831223628692,1.0952345841012832,0.4076053261448382,17.371176474327626,1,0.6929824561403509,0.9130464053238149,18.28802282903503,18.439088914585774,8.06225774829855,3.128657554891787,2.8284271247461903,16.099689437998485,16.69985800682998,1.4184954731643324,57.11269837220809,0.9404761904761905,0,1,1.8662241504061967,12.002319420455024,8.80708022788167,0.002197299152612686,0.0,8.186190569540486,78.31523633096367,90.93075460009277,0.010849164566025138,0.0,0.0,0.0631570890545845,0.10069047100841999,4.577706567943096e-05,0.0,0.00429541477933526,0.2301670890301466,0.27684445679187775,0.0,0.0,4.45104990842728,1.482065630795797,1.4605793957647146,0.0,nan,0.2395666390657425,0.9528343677520752,0.927977442741394,4.577706567943096e-05,0.0,0.2395666390657425,1.0,1.0,4.577706567943096e-05,0.0,0.0388796698001291,0.2500483212594797,0.18348083808086812,4.577706567943096e-05,0.0,0.03454088847907378,0.3304440351517455,0.3836740700425855,4.577706567943096e-05,0.0,0.00429541477933526,0.27705806493759155,0.3819485753774643,4.577706567943096e-05,0.0,0.0,0.0,0.008529793471097946,4.577706567943096e-05,0.0,0.0,0.0,0.008529793471097946,4.577706567943096e-05,0.0,0.061534997909707186,0.26424518634490374,0.24197085186610592,0.0,0.0,0.04936738249381169,0.28634035227850113,0.29041136326901634,0.0,0.0,0.06047150492668152,0.5555351972579956,0.642076775431633,4.577706567943096e-05,0.0,209.58686033268418,211.6000568117186,211.5518705914239,212.85654008438817,nan,458.96301646926094,461.19713997153485,461.3265176983558,461.9831223628692,nan,0.0,0.0,0.0,0.0,nan,212.85654008438817,461.9831223628692,0,209.0,214.0,215.0,216.0,214.0,456.0,455.0,461.0,462.0,453.0,0.0,0.0,0.0,0.0,0.0,1001,1001
22,1002,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,157,228,553,472,541,453,545.8089171974523,462.140127388535,1.141484159806155,0.7765112109472299,14.138550439257221,1,0.6885964912280702,0.8760524545253598,18.104410262434918,18.110770276274835,5.830951894845301,2.4541635224532623,2.23606797749979,11.0,11.407651101825799,0.04140450824926219,47.45584412271572,0.9515151515151515,0,0,0.4584878378082067,0.017914092168211937,8.37743186019361,0.0,0.0,0.9365987733472139,0.12553597404621542,52.53618665225804,0.0,0.0,0.0,0.0,0.13284122943878174,0.0,0.0,0.0,0.0,0.17754635214805603,0.0,0.0,5.212435115735305,3.1833386124587797,0.9736456265676809,nan,nan,0.11522087454795837,0.017914092168211937,0.5396963357925415,0.0,0.0,0.11522087454795837,0.0471656359732151,0.999114990234375,0.0,0.0,0.011462195945205167,0.0004478523042052984,0.20943579650484026,0.0,0.0,0.00596559728246633,0.0007995921913771682,0.33462539268954167,0.0,0.0,0.0,0.0,0.2889906167984009,0.0,0.0,0.0,0.0,0.027954528108239174,0.0,0.0,0.0,0.0,0.027954528108239174,0.0,0.0,0.026553898034268726,0.0027968367433401993,0.16015309739363737,0.0,0.0,0.01857348403347226,0.004499911264864442,0.22335749496556753,0.0,0.0,0.0,0.0,0.5291523784399033,0.0,0.0,546.0728087446709,544.4699161077833,544.9452163081266,nan,nan,467.3458781592747,459.252096778684,461.69067596745316,nan,nan,0.0,0.0,0.0,nan,nan,545.8089171974523,462.140127388535,0,545.0,545.0,543.0,551.0,548.0,470.0,459.0,467.0,461.0,468.0,0.0,0.0,0.0,0.0,0.0,1002,1002
22,1003,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,322,399,336,474,315,455,325.0745341614907,464.27329192546586,1.1245361649767665,0.19256134324723034,20.248040236149336,1,0.8070175438596491,0.8892555269849064,20.67748155903321,21.400934559032695,9.0,3.4786000454691393,3.0,18.0,20.29050120481773,-1.483984611538846,67.4558441227157,0.9442815249266863,0,1,3.3956816685386,8.09320203284733,6.174608996137977,0.0013733119703829288,0.0,8.132906064391136,36.69716941518709,106.58533617295325,0.007827878231182694,0.0,0.0,0.025040054693818092,0.09860379993915558,0.0,0.0,0.004257267341017723,0.06874189525842667,0.1885710060596466,0.0,0.0,3.1436457156948725,0.907472662869138,1.2447029897014343,3.988366936798651,nan,0.35661861300468445,0.6605172753334045,0.40784314274787903,4.577706567943096e-05,0.0,0.35661861300468445,0.6605172753334045,1.0,4.577706567943096e-05,0.0,0.05659469447564334,0.1348867005474555,0.10291014993563294,2.288853283971548e-05,0.0,0.025257472249661912,0.11396636464343816,0.3310103607855691,2.431018084218228e-05,0.0,0.004257267341017723,0.08372624963521957,0.2895094156265259,4.577706567943096e-05,0.0,0.0,0.0,0.014312963001430035,0.0,0.0,0.0,0.0,0.014312963001430035,0.0,0.0,0.09689220067042083,0.1550279882813714,0.08714382358708019,2.288853283971548e-05,0.0,0.05267919607603332,0.1114500176215808,0.25238849354781706,2.2844339616452464e-05,0.0,0.028099488466978073,0.16946669667959213,0.47558556497097015,4.577706567943096e-05,0.0,323.8732659087818,325.6841962074457,326.3078945497458,322.98830409356725,nan,467.1783673067323,464.94546662268135,464.10563845769707,467.67251461988303,nan,0.0,0.0,0.0,0.0,nan,325.0745341614907,464.27329192546586,0,325.0,333.0,330.0,319.0,321.0,472.0,472.0,468.0,461.0,468.0,0.0,0.0,0.0,0.0,0.0,1003,1003
22,1004,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,181,240,349,470,334,454,340.3204419889503,461.68508287292815,1.090316610131826,0.4730317347125034,15.180789096653193,1,0.7541666666666667,0.9171647856296474,16.333187844088012,16.401219466856727,6.708203932499369,2.754146479036085,2.23606797749979,13.581995002034647,14.390279842123398,0.5864663408888453,49.79898987322333,0.9329896907216495,0,0,0.5990997166372836,3.6249485400039703,4.847074054181576,0.0,0.0,2.774593735812232,4.9235370953101665,53.95739668607712,0.0,0.0,0.0,0.0,0.09905775636434555,0.0,0.0,0.0,0.0,0.1370489001274109,0.0,0.0,2.022256612694929,6.038171039788669,0.702649574016718,nan,nan,0.08871595561504364,0.5574120879173279,0.34026092290878296,0.0,0.0,0.1734340488910675,0.5574120879173279,1.0,0.0,0.0,0.013615902650847354,0.08238519409099933,0.11016077395867217,0.0,0.0,0.015329247159183601,0.027201862405028546,0.2981071640114758,0.0,0.0,0.0,0.0,0.20906385779380798,0.0,0.0,0.0,0.0,0.022903792560100555,0.0,0.0,0.0,0.0,0.022903792560100555,0.0,0.0,0.023108608880053644,0.16386331625948264,0.07643385652479966,0.0,0.0,0.031206262884708645,0.09399982060095838,0.2420750867958006,0.0,0.0,0.017528802156448364,0.004654001910239458,0.4582894667983055,0.0,0.0,342.2253166676873,338.97966303027846,339.6337790911944,nan,nan,461.00613201616835,467.57251196292367,461.53605103501627,nan,nan,0.0,0.0,0.0,nan,nan,340.3204419889503,461.68508287292815,0,345.0,337.0,342.0,347.0,340.0,462.0,469.0,463.0,462.0,468.0,0.0,0.0,0.0,0.0,0.0,1004,1004
22,1005,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,122,180,195,470,180,458,186.2704918032787,462.3032786885246,1.0766355817682285,0.651667641020186,12.463355264843006,1,0.6777777777777778,0.928819385996546,14.70623981771071,14.866068747318506,5.0,2.2837807338065406,2.0,10.606601717798213,11.154751107137963,-1.2105709567066882,40.62741699796952,0.9838709677419355,0,0,0.26832990371622145,0.0,6.283680461347103,0.0015564202331006527,0.0,0.8901350516825914,0.02847333555109799,41.62409408763051,0.005584802012890577,0.0,0.0,0.0,0.12554360553622246,4.577706567943096e-05,0.0,0.0,0.0,0.20398259162902832,0.0,0.0,3.467387223323432,2.828808971013407,1.0856377361853795,0.0,nan,0.0640421137213707,0.0,0.5421072840690613,4.577706567943096e-05,0.0,0.0640421137213707,0.009323262609541416,0.8923780918121338,4.577706567943096e-05,0.0,0.007892055991653572,0.0,0.18481413121609128,4.577706567943096e-05,0.0,0.007296188948217963,0.00023338799632047533,0.3411810990789386,4.577706567943096e-05,0.0,0.0,0.0,0.3203021287918091,4.577706567943096e-05,0.0,0.0,0.0,0.0160524919629097,4.577706567943096e-05,0.0,0.0,0.0,0.0160524919629097,4.577706567943096e-05,0.0,0.014396195354186058,0.0,0.16027380982550926,0.0,0.0,0.013838797860326792,0.001308268433892437,0.24032999852940035,0.0,0.0,0.009460593573749065,0.0,0.5371557176113129,4.577706567943096e-05,0.0,183.0861575201686,183.79903536652773,187.17258522470277,186.2704918032787,nan,463.6754263955431,463.67952840268555,461.6992615089236,462.3032786885246,nan,0.0,0.0,0.0,0.0,nan,186.2704918032787,462.3032786885246,0,185.0,184.0,186.0,180.0,184.0,469.0,463.0,460.0,462.0,468.0,0.0,0.0,0.0,0.0,0.0,1005,1005
22,1006,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,328,420,412,477,392,456,401.1646341463415,466.4725609756098,1.1426457237672505,0.6032376292962883,20.435815879801165,1,0.780952380952381,0.8751618976904285,23.255334790949473,25.0,9.0,3.4732131826268295,3.0,18.432707502761307,18.547559936783188,0.6212712665359629,68.62741699796953,0.9507246376811594,0,0,1.755916696274653,0.01441977615468204,7.012314070016146,0.0,0.0,10.818478723056614,0.05696193058975041,79.9526208806783,0.0,0.0,0.0,0.0,0.09817654639482498,0.0,0.0,0.009811551310122013,0.0,0.1262684091925621,0.0,0.0,3.3472380866480336,2.4319742906157127,0.49603251595121106,nan,nan,0.18352025747299194,0.010589761659502983,0.4289921522140503,0.0,0.0,0.3155108094215393,0.01333638560026884,0.8082093596458435,0.0,0.0,0.028321237036687954,0.00023257703475293613,0.1131018398389701,0.0,0.0,0.032983166838587236,0.00017366442252972686,0.24375799048987284,0.0,0.0,0.009811551310122013,0.0,0.2056305855512619,0.0,0.0,0.0,0.0,0.026596475392580032,0.0,0.0,0.0,0.0,0.026596475392580032,0.0,0.0,0.03704883077581445,0.0014111214612367595,0.10320484051791644,0.0,0.0,0.05216117767946829,0.0012666858776845015,0.16841168089970399,0.0,0.0,0.04431220144033432,0.0,0.3690241873264313,0.0,0.0,404.4909173388527,401.5145995009868,401.28617447623435,nan,nan,466.09860518687975,464.0658987224542,465.99164912808425,nan,nan,0.0,0.0,0.0,nan,nan,401.1646341463415,466.4725609756098,0,409.0,396.0,395.0,406.0,408.0,471.0,461.0,462.0,462.0,476.0,0.0,0.0,0.0,0.0,0.0,1006,1006
22,1007,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,129,256,315,474,299,458,306.4496124031008,465.94573643410854,1.4381751741926188,0.8595778986886871,12.815923738491737,1,0.50390625,0.6953255889439148,18.575876023963104,17.4928556845359,4.47213595499958,2.0460774110896316,2.0,9.429903335828895,9.492360548555268,0.8378640699658852,48.2842712474619,0.8835616438356164,1,0,8.691447407472879,0.4969710854347795,12.181017793715,0.0018310826271772385,0.0,22.75101862149313,1.0519722364842892,64.16838326863945,0.005905241472646594,0.0,0.03544670809060335,0.0,0.12955672293901443,4.577706567943096e-05,0.0,0.09784084931015968,0.0,0.32038605213165283,0.0,0.0,0.2323308223973638,0.3883704789399062,1.1338219803451228,0.0,nan,0.799359142780304,0.12376592308282852,0.7984435558319092,4.577706567943096e-05,0.0,0.799359142780304,0.12376592308282852,1.0,4.577706567943096e-05,0.0,0.21728618518682197,0.012424277135869488,0.304525444842875,4.577706567943096e-05,0.0,0.17636448543793123,0.0081548235386379,0.49742932766387166,4.577706567943096e-05,0.0,0.11409170925617218,0.0,0.6067750155925751,4.577706567943096e-05,0.0,0.0,0.0,0.026153963059186935,4.577706567943096e-05,0.0,0.0,0.0,0.026153963059186935,4.577706567943096e-05,0.0,0.19523204817052095,0.02351462309657106,0.27118778926113823,0.0,0.0,0.17304956402954735,0.016486314877324465,0.3423758596284196,0.0,0.0,0.30754559487104416,0.0090028231497854,0.790928527712822,4.577706567943096e-05,0.0,306.58566399818875,306.7778970531935,305.4448227506713,306.4496124031008,nan,466.13406480294833,465.7382254285558,465.4204269658098,465.94573643410854,nan,0.0,0.0,0.0,0.0,nan,306.4496124031008,465.94573643410854,0,307.0,305.0,303.0,301.0,303.0,471.0,471.0,465.0,461.0,468.0,0.0,0.0,0.0,0.0,0.0,1007,1007
22,1008,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,353,588,383,479,355,458,369.028328611898,467.9660056657224,1.237244733286153,0.8163989272073789,21.200319792199185,1,0.6003401360544217,0.8082475302553724,28.174194814960877,28.160255680657446,7.810249675906654,3.3857973584948944,3.0,15.875077938312975,16.27026920964903,1.0490738183695858,74.08326112068522,0.9363395225464191,0,0,2.9353933294769377,0.027389945462346077,6.718181110918522,0.0,0.0,10.5244831207674,0.41141375596635044,112.5792324244976,0.0,0.0,0.0,0.0,0.12182421796023846,0.0,0.0,0.00963607244193554,0.0,0.17313648760318756,0.0,0.0,4.062823229939702,1.0708915593536121,0.8721359381590748,nan,nan,0.23453116416931152,0.012237736023962498,0.5344319939613342,0.0,0.0,0.2849317193031311,0.05392538383603096,0.9958342909812927,0.0,0.0,0.04892322215794896,0.0004564990910391013,0.11196968518197536,0.0,0.0,0.029814399775545043,0.0011654780622276217,0.3189213383130244,0.0,0.0,0.00963607244193554,0.0,0.32507820427417755,0.0,0.0,0.0,0.0,0.031509879976511,0.0,0.0,0.0,0.0,0.029816128313541412,0.0,0.0,0.049672973529755075,0.0021221752972092503,0.09674488041709257,0.0,0.0,0.049564636343695845,0.005167429265679213,0.21621532187278875,0.0,0.0,0.03846418019384146,0.0,0.4625810608267784,0.0,0.0,371.6055613581671,369.8787923936944,368.5537485103843,nan,nan,471.106770535829,467.3152214559052,467.23429887890416,nan,nan,0.0,0.0,0.0,nan,nan,369.028328611898,467.9660056657224,0,376.0,376.0,366.0,374.0,376.0,476.0,469.0,462.0,462.0,477.0,0.0,0.0,0.0,0.0,0.0,1008,1008
22,1009,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,177,247,422,476,409,457,414.8361581920904,465.48022598870057,1.2631895316538826,0.8077084242990256,15.012108426804138,1,0.7165991902834008,0.7916468391649106,19.914742526147663,18.439088914585774,5.830951894845301,2.4843733861743664,2.23606797749979,11.714244722207432,11.74137654160729,0.13144971624837465,53.00609665440987,0.9030612244897959,0,0,1.875944128492847,0.0023498893715441227,7.720393627882004,0.0,0.0,5.451514447573572,0.33748378581367433,59.39931318536401,0.0,0.0,0.0,0.0,0.1184863019734621,0.0,0.0,0.014541848096996546,0.0,0.18220797926187515,0.0,0.0,1.7370794751070213,2.311688210239725,0.799087003038021,nan,nan,0.3778286278247833,0.0014496070798486471,0.48691537976264954,0.0,0.0,0.3778286278247833,0.05355916544795036,0.9692225456237793,0.0,0.0,0.03991370486154994,4.999764620306644e-05,0.1642636942102554,0.0,0.0,0.030799516652958037,0.0019066880554444877,0.3355893400303051,0.0,0.0,0.014541848096996546,0.0,0.36291295289993286,0.0,0.0,0.0,0.0,0.029083695262670517,0.0,0.0,0.0,0.0,0.029083695262670517,0.0,0.0,0.07176177946495013,0.00024383373971382477,0.13295763167828883,0.0,0.0,0.04886484934552728,0.007853400019443025,0.21836590052256305,0.0,0.0,0.0434843972325325,0.0,0.4971122369170189,0.0,0.0,416.5704253010568,415.23809738178414,415.4063285596197,nan,nan,465.5790323528452,467.7567029310722,466.0400882846411,nan,nan,0.0,0.0,0.0,nan,nan,414.8361581920904,465.48022598870057,0,419.0,415.0,415.0,421.0,418.0,470.0,470.0,469.0,462.0,468.0,0.0,0.0,0.0,0.0,0.0,1009,1009
22,1010,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,261,400,482,477,462,457,471.2758620689655,467.53639846743295,1.1259567450616692,0.3838097609496837,18.229523339239496,1,0.6525,0.8881335845145895,19.22067053488611,19.235384061671343,7.810249675906654,3.2007763607722297,2.8284271247461903,16.994116628998402,17.74860141734395,-0.4167931445501229,60.76955262170047,0.9490909090909091,0,0,0.9130998672917485,0.00035095750354230404,5.781918052583933,0.0,0.0,3.545998318120837,0.04983596596866846,81.64617364294827,0.0,0.0,0.0,0.0,0.09733348712325096,0.0,0.0,0.0,0.0,0.19340047612786293,0.0,0.0,3.6283747492701,2.50765552659465,0.8960057544649599,nan,nan,0.2366063892841339,0.00035095750354230404,0.5365377068519592,0.0,0.0,0.2366063892841339,0.022842755541205406,1.0,0.0,0.0,0.01826199734583497,7.019150070846081e-06,0.11563836105167866,0.0,0.0,0.013586200452570257,0.00019094239834738873,0.3128205886702999,0.0,0.0,0.0,0.0,0.26827649772167206,0.0,0.0,0.0,0.0,0.01283283717930317,0.0,0.0,0.0,0.0,0.01283283717930317,0.0,0.0,0.041759474186734515,4.9134050495922555e-05,0.12135386847786571,0.0,0.0,0.02970897658332172,0.0015805357280242645,0.23606892995911025,0.0,0.0,0.013855191878974438,0.0,0.49621956795454025,0.0,0.0,469.30629511092906,470.06399262293195,471.0426635451831,nan,nan,464.48911946495355,469.7317819614565,466.6712714475451,nan,nan,0.0,0.0,0.0,nan,nan,471.2758620689655,467.53639846743295,0,466.0,472.0,476.0,477.0,473.0,461.0,472.0,465.0,462.0,476.0,0.0,0.0,0.0,0.0,0.0,1010,1010
22,1011,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,224,320,120,479,104,459,111.24553571428571,468.65625,1.1021199902858547,0.7002024697635383,16.88803298257901,1,0.7,0.9073422211864899,20.053880761015808,19.6468827043885,7.0710678118654755,2.9747586294766544,2.8284271247461903,13.590154807518113,14.317354393571577,0.47514313457351953,55.698484809834994,0.9451476793248945,0,0,0.0,0.0,2.0218967059627175,0.002151522086933255,0.0,0.0,0.0,24.946410359814763,0.010254062712192535,0.0,0.0,0.0,0.04316777363419533,4.577706567943096e-05,0.0,0.0,0.0,0.0468909777700901,0.0,0.0,nan,nan,0.41903099082772916,0.0,nan,0.0,0.0,0.1568017154932022,4.577706567943096e-05,0.0,0.0,0.0,0.4249027371406555,4.577706567943096e-05,0.0,0.0,0.0,0.043019078850270585,4.577706567943096e-05,0.0,0.0,0.0,0.11136790339203019,4.577706567943096e-05,0.0,0.0,0.0,0.08085756003856659,4.577706567943096e-05,0.0,0.0,0.0,0.0073853665962815285,4.577706567943096e-05,0.0,0.0,0.0,0.0073853665962815285,4.577706567943096e-05,0.0,0.0,0.0,0.03359670486346764,0.0,0.0,0.0,0.0,0.09212011538112344,0.0,0.0,0.0,0.0,0.15420767664909363,4.577706567943096e-05,0.0,nan,nan,111.03660857035896,111.24553571428571,nan,nan,nan,469.0194805325887,468.65625,nan,nan,nan,0.0,0.0,nan,111.24553571428571,468.65625,0,114.0,104.0,108.0,112.0,110.0,472.0,468.0,466.0,462.0,477.0,0.0,0.0,0.0,0.0,0.0,1011,1011
